tree_id,path,context,story_block_1,previous_action,story_block_2
apoc_seed3,0003101,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You see a candle burning on a small table. You walk over to the table.,Pick up the candle.,The candle breaks in your hands.  You drop it back down to the floor.
apoc_seed3,0003110,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"Vivimos en un mundo maravilloso que está lleno de belleza, encanto y aventura. No hay fin a las aventuras que podemos tener, si sólo las buscamos con los ojos abiertos",Knock on your skull and question why you suddenly know spanish.,"You have faint memories of a childhood long forgotten. Your mother knew spanish, at least you think that is correct, your memories are a bit hazy. Perhaps you should try to trigger these memories."
apoc_seed3,0003111,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"Vivimos en un mundo maravilloso que está lleno de belleza, encanto y aventura. No hay fin a las aventuras que podemos tener, si sólo las buscamos con los ojos abiertos",Search for the power source of the light.,"You walk toward the light.  As you get closer, the light gets brighter."
apoc_seed3,0003200,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You are overcome with relief and feel a surge of energy after breathing the air in.,Sit there breathing in oxygen for a short while.,You feel better after you take in the air.  You slowly get back up.
apoc_seed3,0003201,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You are overcome with relief and feel a surge of energy after breathing the air in.,Head back into the suffocating building to keep looking.,"You go back down into the building's basement, and your old Maglite flashlight catches a faint reflection on the wall. It is an old sign, coated with years of dust. It reads ""Fallout Shelter."""
apoc_seed3,0003210,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You are able to get all the way out the door. You see a guy walking toward you.,keep head down and hope you are not seen,"You keep walking, but the guy introduces himself.  He seem friendly and you have a conversation about what to do next."
apoc_seed3,0003211,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You are able to get all the way out the door. You see a guy walking toward you.,raise head and ask for help,You call for help but the man looks away.  You yell louder to get his attention.
apoc_seed3,0003300,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You move through the corridor, desperately looking for a way out. You come to an intersection.",turn right at the intersection.,Their is no clear sign of what direction you should be going. You know you are lost. You come to a second intersection.
apoc_seed3,0003301,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You move through the corridor, desperately looking for a way out. You come to an intersection.",turn left at the intersection.,You notice a number of doors lining this hall of the corridor. One hangs partially open.
apoc_seed3,0003310,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"A light gust of wind hits your face, coming from the North.",Pump your fist in the air and head off into the wilderness to find some food. he,"When you get into the woods, you find a berry bush.  You try one hoping that it isn't poisonous."
apoc_seed3,0003311,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"A light gust of wind hits your face, coming from the North.","The smell of smoke lingers in the air, go investigate its source.",You discover the remains of a recently extinguished campfire.
apoc_seed2,0000000,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You yell: ""So do I!""  and feel the door give a bit more.",kick the door,You try to scape jumping off the window.
apoc_seed2,0000001,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You yell: ""So do I!""  and feel the door give a bit more.",continue to push the door,The door doesn't give.  You look around to find something to ram against the door.
apoc_seed2,0000010,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"explains that he is a good person, and tries to approach slowly",Put your hands up to show you are not armed.,"You put your hands up, but your tattered, duct-taped Remington 870 shotgun is still within reach. Good thing too, as the man reaches behind his back and pulls out a rusty, long blade. You side step, grabbing the shotgun, as the man thrusts out with the knife."
apoc_seed2,0000011,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"explains that he is a good person, and tries to approach slowly",Take your crossbow out and keep moving forward.,You arm yourself with the crossbow.  You cannot be too cautious.
apoc_seed2,0000100,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You find a note that was written by the last owner. You open up the note.,the note is worthless so you throw it away,"You notice that the managers desk has two drawers. One is empty, however the other is locked."
apoc_seed2,0000101,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You find a note that was written by the last owner. You open up the note.,"the note has a cryptic message on it, but you keep it in case someone else can decode it",You move on from room to room looking for useful supplies.
apoc_seed2,0000110,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You find a hat, which will help a little when it gets cold at night, but not the warm coat you were hoping for.",start looking for more things,There is no coat here but there is a worn rucksack hung over a chair.
apoc_seed2,0000111,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You find a hat, which will help a little when it gets cold at night, but not the warm coat you were hoping for.",go out to look for more places,You find two suitable places that may have clothing to scavenge.
apoc_seed2,0000200,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,need to enter that room,Hit the hinges and see if you can knock them loose.,"Suddenly the door falls over, and you can now enter the room."
apoc_seed2,0000201,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,need to enter that room,Take a running start and ram the door as hard as you can.,"The door opens, and you can't believe what you see inside."
apoc_seed2,0000210,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"Sitting in the quiet, suddenly you hear a scratching noise coming from the other side of the manager's office door.",Listen and try to identify if there is an animal.,The scratching intensifies. You notice the door begin to shake against the weight of the creature behind it.
apoc_seed2,0000211,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"Sitting in the quiet, suddenly you hear a scratching noise coming from the other side of the manager's office door.",Run away into the woods to find weapons.,You find a sharp rock and a stick.  You begin to fasten a weapon.
apoc_seed2,0000300,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You open a can of tuna and notice it has a rancid smell.,Open another can.,The next can you opened smells less foul but makes you gag as you think of eating it.
apoc_seed2,0000301,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You open a can of tuna and notice it has a rancid smell.,Throw the opened can of tuna against the wall.,The tuna falls over the ground and the air is consumed with the rancid odor.
apoc_seed2,0000310,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"This is a huge treasure trove. You have enough to eat and plenty to trade as well. But you have to get it out of here first, and that means finding a vehicle. Just then, you hear the engines approaching. Raiders!",Grab what you can carry and run.,You load up your hands and take off running.  You hear footsteps behind you and pick up the pace.
apoc_seed2,0000311,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"This is a huge treasure trove. You have enough to eat and plenty to trade as well. But you have to get it out of here first, and that means finding a vehicle. Just then, you hear the engines approaching. Raiders!",Convince the raiders to let you join them.,"The raiders are uncertain whether or not they should let you in, and begin to discuss amongst themselves."
apoc_seed2,0001000,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,batteries or batteries here is a new purpose now the night will come soon and we need light,Try another building.,You find the ruins of a hardware store and dig frantically through the rubble.
apoc_seed2,0001001,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,batteries or batteries here is a new purpose now the night will come soon and we need light,Head all the way back to camp to see if you can barter for some.,"You get back to camp and look for someone to trade with.  However, you can't find a soul.  Where is everyone?"
apoc_seed2,0001010,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"But you realize, fresh batteries will be a hard thing to come across.  You hide the flashlight under a shelf for now.  If you do happen upon batteries, you can come back for it when it's worth carrying.",search in the ruins for batteries,You find one battery.
apoc_seed2,0001011,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"But you realize, fresh batteries will be a hard thing to come across.  You hide the flashlight under a shelf for now.  If you do happen upon batteries, you can come back for it when it's worth carrying.",continue on looking for food or other people who survived,"You run your hand over a mountain of candy bar wrappers, but find them empty. Someone got to them before you."
apoc_seed2,0001100,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,It is a large knife. You take it with you because you are sure it will come in handy.,keep on walking,You walk for a mile or so and you need to take a break.  You are sitting down to rest when you hear a noise.
apoc_seed2,0001101,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,It is a large knife. You take it with you because you are sure it will come in handy.,use the knife to open the can that was next to it.,Push down as hard as you can to penetrate the can.
apoc_seed2,0001110,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,There's a dim light at the end of the corridor.,the light gives way to a city in ruins with buildings crumbling in dismay. Search for a stable path.,You find a worn footpath that leads toward the city.
apoc_seed2,0001111,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,There's a dim light at the end of the corridor.,"The sound of voices echo through corridor, hide before the source of light arrives.","There is pulsating and rumbling bellowing through the corridor, run before it is too late."
apoc_seed2,0001200,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You come across a book. You open the book.,Skim the book for anything useful.,You find in the book a description of events that lead to the war. You also find some handwritten notes in the margins of the book.
apoc_seed2,0001201,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You come across a book. You open the book.,Throw the book in your bag to use for kindling later.,Your bag is getting heavier.  You wonder if you might have to unload it at some point.
apoc_seed2,0001210,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"Instead of shutting off, the flashlight begins to vibrate, and projects an image onto the ground.",Watch in amazement as the image starts moving by itself.,"You stand mesmerized, and feel yourself go into a trance."
apoc_seed2,0001211,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"Instead of shutting off, the flashlight begins to vibrate, and projects an image onto the ground.",Drop the flashlight by mistake.,"It shatters into pieces, and you somehow feel you've made a big mistake as a sense of dread creeps over you."
apoc_seed2,0001300,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"who has no dog hunting with cat, but little by little I see the environment",Give up on hunting for now.,You decide to eat from your rations rather than expend energy on hunting
apoc_seed2,0001301,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"who has no dog hunting with cat, but little by little I see the environment",Store the matches in your bunker.,You feel hungry and notice you haven't eaten in a while
apoc_seed2,0001310,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"Matches will only last so long, so you break off some wood and from a nearby chair to use as a torch.",Look for oil or other fire accelerant.,You notice that there a propane tank that looks dented.
apoc_seed2,0001311,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"Matches will only last so long, so you break off some wood and from a nearby chair to use as a torch.",Wrap some cloth around the wood.,"The wood is now protected around the dampness of the air, as you start to look for other supplies."
apoc_seed2,0002000,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"The battery is leaking, and acid soaks into your skin.",Run as fast as you can to the nearest source of water.,"You wash off the battery acid and try to get it off your jacket, but it has already eaten holes into its fabric. Another wasted effort, damn."
apoc_seed2,0002001,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"The battery is leaking, and acid soaks into your skin.",Find the first aid kit in your bag as quickly as possible.,"By the time you remove the acid, you now have an open wound on your right hand."
apoc_seed2,0002002,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"The battery is leaking, and acid soaks into your skin.",clean skin,Your skin is stinging and you have nothing to soothe it with.
apoc_seed2,0002003,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"The battery is leaking, and acid soaks into your skin.",a slight burn remains where the acid landed,The battery is heavy and cold against your skin
apoc_seed2,0002010,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,The battery slips out of your improvised bag fashioned out of a jacket and falls to the ground.,"Leave it there, it's too big.","You decide that there might be a better solution to haul the battery around. A little while later you find an old grocery cart, perfect. You return to the battery and put it into the old cart."
apoc_seed2,0002011,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,The battery slips out of your improvised bag fashioned out of a jacket and falls to the ground.,Put your jacket back on and take off your pants to try using them instead.,"You place the battery in one of the pants legs, and wrap the pants around your waist."
apoc_seed2,0002100,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You are able to find a old table cloth,Sit close to the fire to warm up.,You feed the fire throughout the night and think about the day ahead.
apoc_seed2,0002101,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You are able to find a old table cloth,Look for some meat to cook on the fire.,There is no meat available. You find some old cans of food.
apoc_seed2,0002110,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You notice when you remove your boots that your feet are blistered and the heat of the fire makes the blisters more painful.,put boots back on.,The boots hurt as you slide them on your feet.  You wince in pain and try not to cry.
apoc_seed2,0002111,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You notice when you remove your boots that your feet are blistered and the heat of the fire makes the blisters more painful.,wrap feet in bandages.,"Your feet, now bandaged, feel more comfortable. However you are concerned about tomorrow, with your feet injured you won't make it very far."
apoc_seed2,0002200,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You come across a campfire. You see a woman around the fire.,Ask someone about the cause of the smoke.,You find out from the woman that there is a small settlement of nomads who are taking refuge
apoc_seed2,0002201,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You come across a campfire. You see a woman around the fire.,Drive far away from the smoke.,"As you drive away, the woman starts running towards your direction."
apoc_seed2,0002210,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You begin to wonder whether you made the right decision. It is lonely out here and the smoke indicated a sign of life. You stop in your tracks and consider turning back around.,Turn back and go towards the smoke.,"You walk, following the smoke.  You get to a large fire.  You yell out for help."
apoc_seed2,0002211,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You begin to wonder whether you made the right decision. It is lonely out here and the smoke indicated a sign of life. You stop in your tracks and consider turning back around.,Keep moving farther from the smoke.,"As you move closer to the smoke you see the faint glow of a burning fire, it is unclear if their is anyone nearby the fire."
apoc_seed2,0002300,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"The first flashlight is dead, but the second flickers, then projects an eerie greenish glow onto the floor.",Stow the flashlight in your backpack and continue to search.,You find some more water and canned food.  You decide to start a fire.
apoc_seed2,0002301,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"The first flashlight is dead, but the second flickers, then projects an eerie greenish glow onto the floor.",Use the flashlight to look closer around the room.,With the additional light from the flashlight you see that this room was once an office. Spreadsheets of forgotten financial information lay on the floor.
apoc_seed2,0002310,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,Look for anything else to aid in your survival and find a first aid kit.,Open all of the cabinets in the next room.,"The cabinet doors are all open.  Unfortunately, there is nothing to be seen in them."
apoc_seed2,0002311,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,Look for anything else to aid in your survival and find a first aid kit.,Make signs advertising your items for sale.,The signs draw attention of travelers on the path.  They come to see you.
apoc_seed2,0003000,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You continue on and head outside. Down the road you see another building and decide to check it out.,Find materials to build a bed to sleep on.,You find some soft hay and a few wooden planks.
apoc_seed2,0003001,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You continue on and head outside. Down the road you see another building and decide to check it out.,Climb up the side of the building.,You see a ladder on the side of the building and begin to walk up to a window.
apoc_seed2,0003010,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"just as your about to fall a sleep you hear a sound of voices in the background. You know you need to get out before the men find you. You frantically look around for another exit, but there isn't one except for a narrow ventilation shaft. You hear the men begin to enter the store and rummage around. you pop open the shaft even and begin your tight escape to the unknown","Turn on your flashlight and begin to crawl, knowing you'll make noise.","You slowly crawl across the floor.  Thankfully, the men don't hear you.  When you get close enough, you stop to listen to what they are saying."
apoc_seed2,0003011,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"just as your about to fall a sleep you hear a sound of voices in the background. You know you need to get out before the men find you. You frantically look around for another exit, but there isn't one except for a narrow ventilation shaft. You hear the men begin to enter the store and rummage around. you pop open the shaft even and begin your tight escape to the unknown",Close the shaft behind you and sit and wait in the darkness.,You narrowly escape being caught.
apoc_seed2,0003100,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You tend to your cuts and bruises with the first aid kit and using the hammer, screwdriver and scraps from the ruins begin to construct a shelter.",Go back in the building to see if there are any supplies you missed.,You go back into the building and look around.  You see a saw and nails under the shelf.
apoc_seed2,0003101,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You tend to your cuts and bruises with the first aid kit and using the hammer, screwdriver and scraps from the ruins begin to construct a shelter.",Push on your shelter to see if it is sturdy.,The shelter holds firm and seems very secure.
apoc_seed2,0003110,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"The tools are heavy, and you don't have any use for them right now, so you grab a few bandaids from the first aid kit and move on.",Go left down the hallway to find a locked door.,You look for the key to the door. You do not have the key.
apoc_seed2,0003111,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"The tools are heavy, and you don't have any use for them right now, so you grab a few bandaids from the first aid kit and move on.",Go right down the hallway to keep searching.,You walk down the hallway.  It is dark and lonely here.
apoc_seed2,0003200,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,There is a key there. You use it to open the door and the room is fill with supplies.,Find something to load supplies into.,"You find a cart, and start to throw supplies into it."
apoc_seed2,0003201,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,There is a key there. You use it to open the door and the room is fill with supplies.,Choose which supplies are most valuable and leave the rest.,You take the canned food and leave the rest.  Then you head out the door.
apoc_seed2,0003210,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"Just in case, you bang on the door loudly before listening for any rustling behind it, to see if someone might be waiting for you.",Get out your knife and bust down the door.,The door splinters and falls into the room with a loud bang. As your eyes adjust to the darkness you hear the sound of footsteps approaching rapidly.
apoc_seed2,0003211,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"Just in case, you bang on the door loudly before listening for any rustling behind it, to see if someone might be waiting for you.",Pick the lock.,"The lock won't give, and you get a large cut on your hand in the process."
apoc_seed2,0003300,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You see tire tracks leading over the hill, towards the ruins where you've seen strange lights at night.",go to the light at night,You approach and hear two voices one male another female.
apoc_seed2,0003301,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You see tire tracks leading over the hill, towards the ruins where you've seen strange lights at night.",I decide to stay still,You start a fire and prepare your last can of food.
apoc_seed2,0003310,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,A person comes running out. She scares you to death.,Tell her that you mean her no harm.,She gives you a bewildered look and starts to shriek
apoc_seed2,0003311,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,A person comes running out. She scares you to death.,Put your hands up to signify that you're harmless.,"She understands your gesture, but slowly starts to back away from you."
