tree_id,path,context,story_block_1,previous_action_1,story_block_2,previous_action_2
apoc_seed3,0002001,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You open the kit and try to find bandages.  You find the bandages and open the package and begin wrapping it around your wound.,Eat some food to regain strength.,The food leaves you feeling more energized and the wounds do not hurt quite as much.,Search the area for a comfortable place to rest for the night.
apoc_seed3,0002010,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You open the kit and try to find bandages.  You find the bandages and open the package and begin wrapping it around your wound.,Take a nap to regain strength.,"You wake up hours later, feeling much better.",Reach for the first aid kit.
apoc_seed3,0002011,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You open the kit and try to find bandages.  You find the bandages and open the package and begin wrapping it around your wound.,Take a nap to regain strength.,"You wake up hours later, feeling much better.",Unwrap your wound to take a look.
apoc_seed3,0002100,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"Every single step sends painful shockwaves through your body, but you need to get off the road immediately.",Find Pain Med's,crawl to survive and find destiny,"Lay on the ground, waiting for the end."
apoc_seed3,0002101,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"Every single step sends painful shockwaves through your body, but you need to get off the road immediately.",Find Pain Med's,crawl to survive and find destiny,Slap yourself to avoid fainting.
apoc_seed3,0002110,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"Every single step sends painful shockwaves through your body, but you need to get off the road immediately.",Look for survivors that possibly have medical experience,"There is no one around, and you feel worse and worse.",Find the closest area that will provide shelter for you to rest and gain some strength to look for medical supplies.
apoc_seed3,0002111,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"Every single step sends painful shockwaves through your body, but you need to get off the road immediately.",Look for survivors that possibly have medical experience,"There is no one around, and you feel worse and worse.",Start searching for anything that can aid you in providing first aid to your injury before expending the little energy you have left.
apoc_seed3,0002200,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You look around and see a medical kit.  You open it up and find bandages.  You use those to wrap around the wound.,look for more supplies that can be used to further wrap the wound,Next to the medical kit is a stack of towels.  You try to tear them into strips to wrap your wound further.,Put some extra towels in your bag.
apoc_seed3,0002201,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You look around and see a medical kit.  You open it up and find bandages.  You use those to wrap around the wound.,look for more supplies that can be used to further wrap the wound,Next to the medical kit is a stack of towels.  You try to tear them into strips to wrap your wound further.,Use the other towels as a pillow and lie down to rest your wound.
apoc_seed3,0002210,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You look around and see a medical kit.  You open it up and find bandages.  You use those to wrap around the wound.,take a nap and rest,"Rest to recover, but you haven't eaten anything yet and you're kinda weak",Chop off your leg for something to eat.
apoc_seed3,0002211,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You look around and see a medical kit.  You open it up and find bandages.  You use those to wrap around the wound.,take a nap and rest,"Rest to recover, but you haven't eaten anything yet and you're kinda weak",Set up a snare to catch an animal.
apoc_seed3,0002300,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,The wound feels better.  You wrap some material around your leg to protect it even more.,continue to search for supplies,There's some pieces of hard wood that could be used to splint the leg.,Creat a makeshift crutch.
apoc_seed3,0002301,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,The wound feels better.  You wrap some material around your leg to protect it even more.,continue to search for supplies,There's some pieces of hard wood that could be used to splint the leg.,Pick up the wood.
apoc_seed3,0002302,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,The wound feels better.  You wrap some material around your leg to protect it even more.,continue to search for supplies,There's some pieces of hard wood that could be used to splint the leg.,Instead of using the wood for a splint it is better used as a fire to keep warm for the night so you begin trying to gather anything around that will help keep the fire going.
apoc_seed3,0002303,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,The wound feels better.  You wrap some material around your leg to protect it even more.,continue to search for supplies,There's some pieces of hard wood that could be used to splint the leg.,The wound feels better so you skip the leg splint and keep searching for other supplies- you find a lighter and a few canned goods.
apoc_seed3,0002310,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,The wound feels better.  You wrap some material around your leg to protect it even more.,lay down and rest,You do not want to get up because your calf is throbbing so you decide to stay put until morning.,sleep peacefully
apoc_seed3,0002311,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,The wound feels better.  You wrap some material around your leg to protect it even more.,lay down and rest,You do not want to get up because your calf is throbbing so you decide to stay put until morning.,stay alert all night
apoc_seed3,0003000,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You wake up and are in another room. You have been saved by a girl.,it should be saved my batchmate,My batchmate and I join forces.,Develop a plan for survival together.
apoc_seed3,0003001,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You wake up and are in another room. You have been saved by a girl.,it should be saved my batchmate,My batchmate and I join forces.,Spy on the girl to make sure that she is trustworthy.
apoc_seed3,0003010,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You wake up and are in another room. You have been saved by a girl.,thee must be last surivor so she helped me,You team up with this girl to increase chance of surviving.,Ask your new partner if she has any special skills.
apoc_seed3,0003011,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You wake up and are in another room. You have been saved by a girl.,thee must be last surivor so she helped me,You team up with this girl to increase chance of surviving.,Tell her that you are grateful that she saved your life.
apoc_seed3,0003100,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,There's a room with a light on a few yards away and it looks warm. You try to find the strength to pull yourself up.,Go into the room with the light,You see a candle burning on a small table. You walk over to the table.,Look around the room.
apoc_seed3,0003101,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,There's a room with a light on a few yards away and it looks warm. You try to find the strength to pull yourself up.,Go into the room with the light,You see a candle burning on a small table. You walk over to the table.,Pick up the candle.
apoc_seed3,0003110,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,There's a room with a light on a few yards away and it looks warm. You try to find the strength to pull yourself up.,Pass out somewhere where you can hide,"Vivimos en un mundo maravilloso que está lleno de belleza, encanto y aventura. No hay fin a las aventuras que podemos tener, si sólo las buscamos con los ojos abiertos",Knock on your skull and question why you suddenly know spanish.
apoc_seed3,0003111,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,There's a room with a light on a few yards away and it looks warm. You try to find the strength to pull yourself up.,Pass out somewhere where you can hide,"Vivimos en un mundo maravilloso que está lleno de belleza, encanto y aventura. No hay fin a las aventuras que podemos tener, si sólo las buscamos con los ojos abiertos",Search for the power source of the light.
apoc_seed3,0003200,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You crawl towards the door and manage to prise it open using the little strength that is still available, you reach fresh air just before you suffocate.",Take the deepest breath ever,You are overcome with relief and feel a surge of energy after breathing the air in.,Sit there breathing in oxygen for a short while.
apoc_seed3,0003201,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You crawl towards the door and manage to prise it open using the little strength that is still available, you reach fresh air just before you suffocate.",Take the deepest breath ever,You are overcome with relief and feel a surge of energy after breathing the air in.,Head back into the suffocating building to keep looking.
apoc_seed3,0003210,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You crawl towards the door and manage to prise it open using the little strength that is still available, you reach fresh air just before you suffocate.",Use flashlight to hold door open to regain strength,You are able to get all the way out the door. You see a guy walking toward you.,keep head down and hope you are not seen
apoc_seed3,0003211,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You crawl towards the door and manage to prise it open using the little strength that is still available, you reach fresh air just before you suffocate.",Use flashlight to hold door open to regain strength,You are able to get all the way out the door. You see a guy walking toward you.,raise head and ask for help
apoc_seed3,0003300,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You put the washcloth on your neck.  It's cool and it perks you up right away.,Stand up and keep moving.,"You move through the corridor, desperately looking for a way out. You come to an intersection.",turn right at the intersection.
apoc_seed3,0003301,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You put the washcloth on your neck.  It's cool and it perks you up right away.,Stand up and keep moving.,"You move through the corridor, desperately looking for a way out. You come to an intersection.",turn left at the intersection.
apoc_seed3,0003310,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You put the washcloth on your neck.  It's cool and it perks you up right away.,Take a break and catch your breath.,"A light gust of wind hits your face, coming from the North.",Pump your fist in the air and head off into the wilderness to find some food. he
apoc_seed3,0003311,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You put the washcloth on your neck.  It's cool and it perks you up right away.,Take a break and catch your breath.,"A light gust of wind hits your face, coming from the North.","The smell of smoke lingers in the air, go investigate its source."
apoc_seed2,0000000,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You hear a scream from the inside: ""Go away! I have a gun!""",Continue to push the door.,"You yell: ""So do I!""  and feel the door give a bit more.",kick the door
apoc_seed2,0000001,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You hear a scream from the inside: ""Go away! I have a gun!""",Continue to push the door.,"You yell: ""So do I!""  and feel the door give a bit more.",continue to push the door
apoc_seed2,0000010,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You hear a scream from the inside: ""Go away! I have a gun!""",Try to talk down the person behind the door.,"explains that he is a good person, and tries to approach slowly",Put your hands up to show you are not armed.
apoc_seed2,0000011,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You hear a scream from the inside: ""Go away! I have a gun!""",Try to talk down the person behind the door.,"explains that he is a good person, and tries to approach slowly",Take your crossbow out and keep moving forward.
apoc_seed2,0000100,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You swing the door open and find nothing there.  You let out an audible sigh of relief.  The door was only jammed.,Search the manager's desk.,You find a note that was written by the last owner. You open up the note.,the note is worthless so you throw it away
apoc_seed2,0000101,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You swing the door open and find nothing there.  You let out an audible sigh of relief.  The door was only jammed.,Search the manager's desk.,You find a note that was written by the last owner. You open up the note.,"the note has a cryptic message on it, but you keep it in case someone else can decode it"
apoc_seed2,0000110,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You swing the door open and find nothing there.  You let out an audible sigh of relief.  The door was only jammed.,Look at the coat rack by the door.,"You find a hat, which will help a little when it gets cold at night, but not the warm coat you were hoping for.",start looking for more things
apoc_seed2,0000111,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You swing the door open and find nothing there.  You let out an audible sigh of relief.  The door was only jammed.,Look at the coat rack by the door.,"You find a hat, which will help a little when it gets cold at night, but not the warm coat you were hoping for.",go out to look for more places
apoc_seed2,0000200,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You look around and find a piece of wood.  You take the wood and ram it against the door.  Eventually, it starts to give.",Keep ramming.,need to enter that room,Hit the hinges and see if you can knock them loose.
apoc_seed2,0000201,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You look around and find a piece of wood.  You take the wood and ram it against the door.  Eventually, it starts to give.",Keep ramming.,need to enter that room,Take a running start and ram the door as hard as you can.
apoc_seed2,0000210,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You look around and find a piece of wood.  You take the wood and ram it against the door.  Eventually, it starts to give.",Take a break.,"Sitting in the quiet, suddenly you hear a scratching noise coming from the other side of the manager's office door.",Listen and try to identify if there is an animal.
apoc_seed2,0000211,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You look around and find a piece of wood.  You take the wood and ram it against the door.  Eventually, it starts to give.",Take a break.,"Sitting in the quiet, suddenly you hear a scratching noise coming from the other side of the manager's office door.",Run away into the woods to find weapons.
apoc_seed2,0000300,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"The storage room door opens up, and it's filled with shelves stacked with canned food.",Find can opener,You open a can of tuna and notice it has a rancid smell.,Open another can.
apoc_seed2,0000301,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"The storage room door opens up, and it's filled with shelves stacked with canned food.",Find can opener,You open a can of tuna and notice it has a rancid smell.,Throw the opened can of tuna against the wall.
apoc_seed2,0000310,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"The storage room door opens up, and it's filled with shelves stacked with canned food.",Move food to other area to prevent others from taking it,"This is a huge treasure trove. You have enough to eat and plenty to trade as well. But you have to get it out of here first, and that means finding a vehicle. Just then, you hear the engines approaching. Raiders!",Grab what you can carry and run.
apoc_seed2,0000311,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"The storage room door opens up, and it's filled with shelves stacked with canned food.",Move food to other area to prevent others from taking it,"This is a huge treasure trove. You have enough to eat and plenty to trade as well. But you have to get it out of here first, and that means finding a vehicle. Just then, you hear the engines approaching. Raiders!",Convince the raiders to let you join them.
apoc_seed2,0001000,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"The flashlight flickers for a second, but then it dies again. At least you know it's working, you only need fresh batteries...",Look for batteries.,batteries or batteries here is a new purpose now the night will come soon and we need light,Try another building.
apoc_seed2,0001001,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"The flashlight flickers for a second, but then it dies again. At least you know it's working, you only need fresh batteries...",Look for batteries.,batteries or batteries here is a new purpose now the night will come soon and we need light,Head all the way back to camp to see if you can barter for some.
apoc_seed2,0001010,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"The flashlight flickers for a second, but then it dies again. At least you know it's working, you only need fresh batteries...",Throw it away - it's dead weight.,"But you realize, fresh batteries will be a hard thing to come across.  You hide the flashlight under a shelf for now.  If you do happen upon batteries, you can come back for it when it's worth carrying.",search in the ruins for batteries
apoc_seed2,0001011,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"The flashlight flickers for a second, but then it dies again. At least you know it's working, you only need fresh batteries...",Throw it away - it's dead weight.,"But you realize, fresh batteries will be a hard thing to come across.  You hide the flashlight under a shelf for now.  If you do happen upon batteries, you can come back for it when it's worth carrying.",continue on looking for food or other people who survived
apoc_seed2,0001100,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You look through the rubble, but there is nothing but papers and trash.  You trudge on, disappointed.",Bend down when you see something glinting in the rubble ahead.,It is a large knife. You take it with you because you are sure it will come in handy.,keep on walking
apoc_seed2,0001101,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You look through the rubble, but there is nothing but papers and trash.  You trudge on, disappointed.",Bend down when you see something glinting in the rubble ahead.,It is a large knife. You take it with you because you are sure it will come in handy.,use the knife to open the can that was next to it.
apoc_seed2,0001110,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You look through the rubble, but there is nothing but papers and trash.  You trudge on, disappointed.",Take a right turn.,There's a dim light at the end of the corridor.,the light gives way to a city in ruins with buildings crumbling in dismay. Search for a stable path.
apoc_seed2,0001111,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You look through the rubble, but there is nothing but papers and trash.  You trudge on, disappointed.",Take a right turn.,There's a dim light at the end of the corridor.,"The sound of voices echo through corridor, hide before the source of light arrives."
apoc_seed2,0001200,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,The flashlight some how turns on by itself. You take it out of your pocket,Explore the surroundings with the flashlight.,You come across a book. You open the book.,Skim the book for anything useful.
apoc_seed2,0001201,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,The flashlight some how turns on by itself. You take it out of your pocket,Explore the surroundings with the flashlight.,You come across a book. You open the book.,Throw the book in your bag to use for kindling later.
apoc_seed2,0001210,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,The flashlight some how turns on by itself. You take it out of your pocket,Turn off the flashlight immediately.,"Instead of shutting off, the flashlight begins to vibrate, and projects an image onto the ground.",Watch in amazement as the image starts moving by itself.
apoc_seed2,0001211,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,The flashlight some how turns on by itself. You take it out of your pocket,Turn off the flashlight immediately.,"Instead of shutting off, the flashlight begins to vibrate, and projects an image onto the ground.",Drop the flashlight by mistake.
apoc_seed2,0001300,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You can't find any more batteries, but you find a box of matches in a drawer.",Light a match,"who has no dog hunting with cat, but little by little I see the environment",Give up on hunting for now.
apoc_seed2,0001301,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You can't find any more batteries, but you find a box of matches in a drawer.",Light a match,"who has no dog hunting with cat, but little by little I see the environment",Store the matches in your bunker.
apoc_seed2,0001310,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You can't find any more batteries, but you find a box of matches in a drawer.",Look around for something to use as a torch,"Matches will only last so long, so you break off some wood and from a nearby chair to use as a torch.",Look for oil or other fire accelerant.
apoc_seed2,0001311,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You can't find any more batteries, but you find a box of matches in a drawer.",Look around for something to use as a torch,"Matches will only last so long, so you break off some wood and from a nearby chair to use as a torch.",Wrap some cloth around the wood.
apoc_seed2,0002000,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,The battery doesn't fit in your pocket.  You have to carry it around.  You wish you had some kind of bag to carry it in.,Take off jacket and wrap it around you like a sling and put the battery in it.,"The battery is leaking, and acid soaks into your skin.",Run as fast as you can to the nearest source of water.
apoc_seed2,0002001,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,The battery doesn't fit in your pocket.  You have to carry it around.  You wish you had some kind of bag to carry it in.,Take off jacket and wrap it around you like a sling and put the battery in it.,"The battery is leaking, and acid soaks into your skin.",Find the first aid kit in your bag as quickly as possible.
apoc_seed2,0002002,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,The battery doesn't fit in your pocket.  You have to carry it around.  You wish you had some kind of bag to carry it in.,Take off jacket and wrap it around you like a sling and put the battery in it.,"The battery is leaking, and acid soaks into your skin.",clean skin
apoc_seed2,0002003,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,The battery doesn't fit in your pocket.  You have to carry it around.  You wish you had some kind of bag to carry it in.,Take off jacket and wrap it around you like a sling and put the battery in it.,"The battery is leaking, and acid soaks into your skin.",a slight burn remains where the acid landed
apoc_seed2,0002010,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,The battery doesn't fit in your pocket.  You have to carry it around.  You wish you had some kind of bag to carry it in.,Put the battery to your arm or leg and wrap your jacket around it to hold it in place.,The battery slips out of your improvised bag fashioned out of a jacket and falls to the ground.,"Leave it there, it's too big."
apoc_seed2,0002011,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,The battery doesn't fit in your pocket.  You have to carry it around.  You wish you had some kind of bag to carry it in.,Put the battery to your arm or leg and wrap your jacket around it to hold it in place.,The battery slips out of your improvised bag fashioned out of a jacket and falls to the ground.,Put your jacket back on and take off your pants to try using them instead.
apoc_seed2,0002100,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,Gather the kindling into a pile and light it up for a cozy fire,Search for blanket material,You are able to find a old table cloth,Sit close to the fire to warm up.
apoc_seed2,0002101,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,Gather the kindling into a pile and light it up for a cozy fire,Search for blanket material,You are able to find a old table cloth,Look for some meat to cook on the fire.
apoc_seed2,0002110,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,Gather the kindling into a pile and light it up for a cozy fire,Take off boots and dry out feet,You notice when you remove your boots that your feet are blistered and the heat of the fire makes the blisters more painful.,put boots back on.
apoc_seed2,0002111,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,Gather the kindling into a pile and light it up for a cozy fire,Take off boots and dry out feet,You notice when you remove your boots that your feet are blistered and the heat of the fire makes the blisters more painful.,wrap feet in bandages.
apoc_seed2,0002200,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You walk out of the store and back to the car.  Looking around in the low light there is a column of smoke to the west.  No sound but the wind playing with some leaves.,Head towards the smoke.,You come across a campfire. You see a woman around the fire.,Ask someone about the cause of the smoke.
apoc_seed2,0002201,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You walk out of the store and back to the car.  Looking around in the low light there is a column of smoke to the west.  No sound but the wind playing with some leaves.,Head towards the smoke.,You come across a campfire. You see a woman around the fire.,Drive far away from the smoke.
apoc_seed2,0002210,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You walk out of the store and back to the car.  Looking around in the low light there is a column of smoke to the west.  No sound but the wind playing with some leaves.,Go in the opposite direction.,You begin to wonder whether you made the right decision. It is lonely out here and the smoke indicated a sign of life. You stop in your tracks and consider turning back around.,Turn back and go towards the smoke.
apoc_seed2,0002211,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,You walk out of the store and back to the car.  Looking around in the low light there is a column of smoke to the west.  No sound but the wind playing with some leaves.,Go in the opposite direction.,You begin to wonder whether you made the right decision. It is lonely out here and the smoke indicated a sign of life. You stop in your tracks and consider turning back around.,Keep moving farther from the smoke.
apoc_seed2,0002300,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You find 2 more flashlights in a drawer in a back room, there is also another pack of batteries there.",Check operation of new flashlights,"The first flashlight is dead, but the second flickers, then projects an eerie greenish glow onto the floor.",Stow the flashlight in your backpack and continue to search.
apoc_seed2,0002301,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You find 2 more flashlights in a drawer in a back room, there is also another pack of batteries there.",Check operation of new flashlights,"The first flashlight is dead, but the second flickers, then projects an eerie greenish glow onto the floor.",Use the flashlight to look closer around the room.
apoc_seed2,0002310,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You find 2 more flashlights in a drawer in a back room, there is also another pack of batteries there.",Take batteries and put them in pocket,Look for anything else to aid in your survival and find a first aid kit.,Open all of the cabinets in the next room.
apoc_seed2,0002311,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"You find 2 more flashlights in a drawer in a back room, there is also another pack of batteries there.",Take batteries and put them in pocket,Look for anything else to aid in your survival and find a first aid kit.,Make signs advertising your items for sale.
apoc_seed2,0003000,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,There is nothing left: the only use for the storage room is as a safe place to sleep in.,Leave the storage room.,You continue on and head outside. Down the road you see another building and decide to check it out.,Find materials to build a bed to sleep on.
apoc_seed2,0003001,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,There is nothing left: the only use for the storage room is as a safe place to sleep in.,Leave the storage room.,You continue on and head outside. Down the road you see another building and decide to check it out.,Climb up the side of the building.
apoc_seed2,0003010,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,There is nothing left: the only use for the storage room is as a safe place to sleep in.,Lay down for a nap.,"just as your about to fall a sleep you hear a sound of voices in the background. You know you need to get out before the men find you. You frantically look around for another exit, but there isn't one except for a narrow ventilation shaft. You hear the men begin to enter the store and rummage around. you pop open the shaft even and begin your tight escape to the unknown","Turn on your flashlight and begin to crawl, knowing you'll make noise."
apoc_seed2,0003011,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,There is nothing left: the only use for the storage room is as a safe place to sleep in.,Lay down for a nap.,"just as your about to fall a sleep you hear a sound of voices in the background. You know you need to get out before the men find you. You frantically look around for another exit, but there isn't one except for a narrow ventilation shaft. You hear the men begin to enter the store and rummage around. you pop open the shaft even and begin your tight escape to the unknown",Close the shaft behind you and sit and wait in the darkness.
apoc_seed2,0003100,Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind. ,"Hidden away under a shelf you find a hammer, screw driver, and a first aid kit.",take the tools and hide them in your bag,"You tend to your cuts and bruises with the first aid kit and using the hammer, screwdriver and scraps from the ruins begin to construct a shelter.",Go back in the building to see if there are any supplies you missed.
